date_heure,consommation,eolien,solaire,nucleaire,prix_eur_mwh,part_renouvelable,heure,jour_semaine,prix_negatif
2018-01-01 00:00:00+00:00,57890.0,10641.0,-1.0,35453.5,4.74,0.1837968561064087,1,0,False
2018-01-01 01:00:00+00:00,57020.5,10492.5,-1.0,34918.5,3.66,0.18399522978577879,2,0,False
2018-01-01 02:00:00+00:00,54161.5,10254.0,-1.0,34274.0,1.26,0.18930421055546837,3,0,False
2018-01-01 03:00:00+00:00,51771.5,9918.5,-1.0,34514.0,-20.1,0.19156292554784002,4,0,True
2018-01-01 04:00:00+00:00,50736.5,9893.0,-1.0,34334.5,-31.82,0.19496811959831678,5,0,True
2018-01-01 05:00:00+00:00,51018.5,9834.0,-1.0,34824.0,-28.66,0.19273400825190862,6,0,True
2018-01-01 06:00:00+00:00,51249.0,9925.5,-1.0,34801.0,-13.71,0.1936525590743234,7,0,True
2018-01-01 07:00:00+00:00,51280.5,9815.0,2.0,35293.0,-4.14,0.1914372909780521,8,0,True
2018-01-01 08:00:00+00:00,51351.5,9553.0,263.0,35761.0,2.03,0.1911531308725159,9,0,False
2018-01-01 09:00:00+00:00,53046.0,9288.0,936.0,36375.5,-15.51,0.19273837801153715,10,0,True
2018-01-01 10:00:00+00:00,55361.0,9326.0,1480.0,36533.0,-0.42,0.195191560846083,11,0,True
2018-01-01 11:00:00+00:00,57774.0,9572.0,1582.5,36494.0,2.3,0.19307127773739052,12,0,False
2018-01-01 12:00:00+00:00,59066.0,9291.0,1384.0,36736.0,2.3,0.18073003081298886,13,0,False
2018-01-01 13:00:00+00:00,56771.5,8704.0,990.0,36636.5,5.0,0.17075469205499239,14,0,False
2018-01-01 14:00:00+00:00,54978.5,8344.5,672.0,38200.0,8.56,0.16400047291213837,15,0,False
2018-01-01 15:00:00+00:00,54814.0,9029.5,245.0,39667.0,9.42,0.1691994745867844,16,0,False
2018-01-01 16:00:00+00:00,56871.5,10027.5,26.5,42398.5,12.46,0.17678450542011376,17,0,False
2018-01-01 17:00:00+00:00,60937.5,10243.0,-1.0,45409.0,15.93,0.16807384615384616,18,0,False
2018-01-01 18:00:00+00:00,62987.5,10232.0,-1.0,46513.0,22.02,0.16242905338360786,19,0,False
2018-01-01 19:00:00+00:00,61998.0,10115.0,-1.0,47410.0,20.0,0.16313429465466628,20,0,False
2018-01-01 20:00:00+00:00,59951.0,10082.5,-1.0,48014.0,21.95,0.16816233257160015,21,0,False
2018-01-01 21:00:00+00:00,58652.0,9771.0,-1.0,47754.0,23.52,0.1665757348428016,22,0,False
2018-01-01 22:00:00+00:00,61016.5,9351.5,-1.0,48152.5,16.35,0.15324543361221965,23,0,False
2018-01-01 23:00:00+00:00,59691.5,9251.5,-1.0,47959.0,14.43,0.15497181340726904,0,1,False
2018-01-02 00:00:00+00:00,56163.0,8923.5,-1.0,46159.5,10.26,0.15886793796627674,1,1,False
2018-01-02 01:00:00+00:00,55282.5,8595.5,-1.0,44880.5,7.48,0.15546511102066657,2,1,False
2018-01-02 02:00:00+00:00,52844.0,8018.0,-1.0,43454.0,4.52,0.15171069563242753,3,1,False
2018-01-02 03:00:00+00:00,51555.5,7443.0,-1.0,43935.0,4.24,0.1443492934798421,4,1,False
2018-01-02 04:00:00+00:00,52654.0,6950.0,-1.0,45152.5,8.36,0.13197477874425495,5,1,False
2018-01-02 05:00:00+00:00,56300.5,6217.5,-1.0,47969.5,22.58,0.11041642614186375,6,1,False
2018-01-02 06:00:00+00:00,60493.0,5342.5,-1.0,50581.5,41.92,0.0882994726662589,7,1,False
2018-01-02 07:00:00+00:00,63798.5,4820.0,2.5,53610.0,47.95,0.07558955147848304,8,1,False
2018-01-02 08:00:00+00:00,65577.0,4565.5,220.0,55450.0,49.9,0.07297528096741235,9,1,False
2018-01-02 09:00:00+00:00,67221.5,4464.0,658.0,55842.5,50.0,0.07619585995552018,10,1,False
2018-01-02 10:00:00+00:00,68367.0,4221.0,874.5,56074.5,49.7,0.07453157224976963,11,1,False
2018-01-02 11:00:00+00:00,69702.0,4192.5,1094.5,56062.0,48.16,0.07585148202347135,12,1,False
2018-01-02 12:00:00+00:00,69984.0,4578.5,1184.0,56065.5,47.24,0.0823402491998171,13,1,False
2018-01-02 13:00:00+00:00,68303.0,5008.5,988.0,56074.0,46.1,0.08779262989912595,14,1,False
2018-01-02 14:00:00+00:00,66375.5,5970.0,579.5,56073.5,43.86,0.09867345632047969,15,1,False
2018-01-02 15:00:00+00:00,65655.5,7180.5,216.0,56443.5,43.64,0.11265621311238205,16,1,False
2018-01-02 16:00:00+00:00,66978.0,8052.0,12.5,56686.0,47.37,0.12040520768013377,17,1,False
2018-01-02 17:00:00+00:00,69921.5,8636.0,-1.0,56575.5,46.08,0.12349563438999449,18,1,False
2018-01-02 18:00:00+00:00,70991.0,8875.0,-1.0,56618.0,41.08,0.12500176078657857,19,1,False
2018-01-02 19:00:00+00:00,67850.0,9364.5,-1.0,56200.5,34.94,0.13800294767870303,20,1,False
2018-01-02 20:00:00+00:00,63799.5,9868.5,-1.0,55177.0,25.46,0.15466422150643813,21,1,False
2018-01-02 21:00:00+00:00,61449.0,10150.0,-1.0,53931.0,23.25,0.16516135331738516,22,1,False
2018-01-02 22:00:00+00:00,63514.0,10496.0,-1.0,53773.5,15.49,0.16523915987026483,23,1,False
2018-01-02 23:00:00+00:00,62064.0,10924.0,-1.0,52574.0,12.14,0.17599574632637277,0,2,False
2018-01-03 00:00:00+00:00,57823.5,11073.5,-1.0,48451.5,5.48,0.19148788987176493,1,2,False
2018-01-03 01:00:00+00:00,56340.5,10937.5,-1.0,46499.5,5.0,0.19411435823253254,2,2,False
2018-01-03 02:00:00+00:00,53463.0,10374.0,-1.0,44392.0,0.99,0.19402203393000766,3,2,False
2018-01-03 03:00:00+00:00,51723.5,10021.5,-1.0,43320.5,-0.25,0.193732056028691,4,2,True
2018-01-03 04:00:00+00:00,52645.5,9587.0,-1.0,43726.5,3.87,0.18208583829577077,5,2,False
2018-01-03 05:00:00+00:00,56381.5,8833.5,-1.0,46621.0,12.25,0.15665599531761304,6,2,False
2018-01-03 06:00:00+00:00,61130.0,8756.5,-1.0,50876.5,19.42,0.14322754784884673,7,2,False
2018-01-03 07:00:00+00:00,64806.5,8947.5,-1.0,54359.5,22.57,0.13804942405468587,8,2,False
2018-01-03 08:00:00+00:00,66376.0,9068.0,89.0,55960.5,22.37,0.13795649029769796,9,2,False
2018-01-03 09:00:00+00:00,67654.5,9648.0,447.0,56007.0,18.65,0.14921402124027228,10,2,False
2018-01-03 10:00:00+00:00,68408.0,9947.0,870.5,56108.0,19.35,0.15813208981405683,11,2,False
2018-01-03 11:00:00+00:00,69231.0,10185.0,1215.0,55911.5,18.93,0.1646661177796074,12,2,False
2018-01-03 12:00:00+00:00,69406.5,10297.0,1245.5,55957.0,17.26,0.16630286788701346,13,2,False
2018-01-03 13:00:00+00:00,68271.5,10477.0,986.0,55788.0,16.76,0.16790315138820738,14,2,False
2018-01-03 14:00:00+00:00,66811.0,10485.5,668.5,55859.5,18.09,0.16694855637544714,15,2,False
2018-01-03 15:00:00+00:00,65985.0,10466.5,242.5,55454.0,19.51,0.1622944608623172,16,2,False
2018-01-03 16:00:00+00:00,67523.5,10257.0,19.0,55786.0,24.13,0.15218405444030597,17,2,False
2018-01-03 17:00:00+00:00,70903.0,10279.0,-1.0,56306.5,36.67,0.1449586054186706,18,2,False
2018-01-03 18:00:00+00:00,72225.5,10154.0,-1.0,55852.5,26.27,0.14057362012031763,19,2,False
2018-01-03 19:00:00+00:00,68944.5,9455.5,-1.0,55608.0,26.06,0.13713204098949155,20,2,False
2018-01-03 20:00:00+00:00,64702.5,8920.5,-1.0,55011.5,19.88,0.137854024187628,21,2,False
2018-01-03 21:00:00+00:00,62589.5,8818.0,-1.0,53374.5,17.26,0.14087027376796427,22,2,False
2018-01-03 22:00:00+00:00,64860.5,8676.5,-1.0,52933.0,13.87,0.1337562923505061,23,2,False
2018-01-03 23:00:00+00:00,63148.0,8506.0,-1.0,50502.5,11.76,0.13468360043073416,0,3,False
2018-01-04 00:00:00+00:00,58900.5,7764.0,-1.0,47085.5,3.46,0.13179854160830554,1,3,False
2018-01-04 01:00:00+00:00,57393.5,7473.0,-1.0,46073.0,2.11,0.1301889586799899,2,3,False
2018-01-04 02:00:00+00:00,54420.0,7103.0,-1.0,45112.5,2.63,0.1305034913634693,3,3,False
2018-01-04 03:00:00+00:00,52699.5,6834.0,-1.0,45434.0,4.99,0.1296596741904572,4,3,False
2018-01-04 04:00:00+00:00,53497.5,6582.0,-1.0,47444.0,11.08,0.12301509416327866,5,3,False
2018-01-04 05:00:00+00:00,57084.5,6807.5,-0.5,51692.5,22.34,0.11924427821913129,6,3,False
2018-01-04 06:00:00+00:00,61658.0,7367.0,-1.0,54867.5,33.59,0.11946543838593532,7,3,False
2018-01-04 07:00:00+00:00,65154.5,8196.0,0.0,55518.5,40.45,0.12579330667874053,8,3,False
2018-01-04 08:00:00+00:00,66217.0,9097.0,100.5,55523.0,41.97,0.13889937629309693,9,3,False
2018-01-04 09:00:00+00:00,67055.0,10016.0,486.5,55358.0,44.91,0.156625158452017,10,3,False
2018-01-04 10:00:00+00:00,67874.0,10679.0,947.0,55496.5,47.14,0.17128797477679228,11,3,False
2018-01-04 11:00:00+00:00,68729.0,10878.5,1193.5,55524.0,46.04,0.17564637925766416,12,3,False
2018-01-04 12:00:00+00:00,68579.5,10991.0,1192.0,55505.5,34.36,0.17764783936890763,13,3,False
2018-01-04 13:00:00+00:00,67131.0,10800.5,1090.5,55508.5,32.51,0.1771312806304092,14,3,False
2018-01-04 14:00:00+00:00,65402.5,10815.5,626.5,55508.5,32.77,0.17494744084706243,15,3,False
2018-01-04 15:00:00+00:00,64464.5,10663.0,253.0,55533.5,33.81,0.16933350914068984,16,3,False
2018-01-04 16:00:00+00:00,65292.0,10461.5,27.5,55355.5,50.08,0.16064755253323532,17,3,False
2018-01-04 17:00:00+00:00,68573.5,10371.5,-1.0,55408.5,49.96,0.1512318898699935,18,3,False
2018-01-04 18:00:00+00:00,70013.5,10144.0,-1.0,55612.5,46.73,0.14487206038835368,19,3,False
2018-01-04 19:00:00+00:00,66961.5,9747.0,-1.0,55317.5,41.57,0.14554632139363663,20,3,False
2018-01-04 20:00:00+00:00,62663.5,9059.5,-1.0,53707.0,37.09,0.14455783669919492,21,3,False
2018-01-04 21:00:00+00:00,60466.5,8254.0,-1.0,52074.5,33.92,0.1364887995832403,22,3,False
2018-01-04 22:00:00+00:00,62681.5,7906.5,-1.0,51848.5,31.5,0.12612174245989646,23,3,False
2018-01-04 23:00:00+00:00,61335.5,7804.0,-1.0,51762.0,16.67,0.1272183319610992,0,4,False
2018-01-05 00:00:00+00:00,57073.5,8055.5,-1.0,49712.5,11.73,0.14112504051792862,1,4,False
2018-01-05 01:00:00+00:00,55874.5,8306.5,-1.0,47015.0,6.86,0.14864562546420998,2,4,False
2018-01-05 02:00:00+00:00,53148.0,8107.5,-1.0,44943.0,0.55,0.15252690599834426,3,4,False
2018-01-05 03:00:00+00:00,51633.5,7477.5,-1.0,44864.5,2.45,0.14479940348804554,4,4,False
2018-01-05 04:00:00+00:00,52540.0,6816.5,-1.0,47135.0,13.51,0.1297202131709174,5,4,False
2018-01-05 05:00:00+00:00,56403.5,6280.5,-1.0,51190.5,23.96,0.11133174359747179,6,4,False
2018-01-05 06:00:00+00:00,61197.0,5782.0,-1.0,54052.0,33.39,0.09446541497132212,7,4,False
2018-01-05 07:00:00+00:00,64966.5,5214.0,1.0,55578.0,37.79,0.08027214025690163,8,4,False
2018-01-05 08:00:00+00:00,66244.5,4670.0,229.0,55729.0,36.93,0.07395330933134071,9,4,False
2018-01-05 09:00:00+00:00,66801.0,4510.0,763.0,55667.0,39.11,0.07893594407269353,10,4,False
2018-01-05 10:00:00+00:00,67343.5,4686.0,1265.0,55703.0,39.4,0.08836784544907823,11,4,False
2018-01-05 11:00:00+00:00,67628.5,5075.0,1583.0,55778.5,41.69,0.09844961813436642,12,4,False
2018-01-05 12:00:00+00:00,67152.0,5510.5,1648.5,55668.5,47.0,0.1066088873004527,13,4,False
2018-01-05 13:00:00+00:00,65558.0,5936.5,1426.5,55814.5,44.08,0.11231276121907319,14,4,False
2018-01-05 14:00:00+00:00,63657.5,5468.0,970.5,55669.0,47.1,0.10114283470133134,15,4,False
2018-01-05 15:00:00+00:00,62755.5,4721.5,410.0,55926.5,47.77,0.08176972536271722,16,4,False
2018-01-05 16:00:00+00:00,63864.0,4238.0,41.5,56133.5,56.35,0.06700958286358512,17,4,False
2018-01-05 17:00:00+00:00,67887.5,3910.5,-1.0,56218.0,57.42,0.05758792119315043,18,4,False
2018-01-05 18:00:00+00:00,69214.5,3766.0,-1.0,55938.5,53.99,0.0543961164206922,19,4,False
2018-01-05 19:00:00+00:00,66424.5,3553.5,-1.0,55714.5,42.36,0.053481772538746995,20,4,False
2018-01-05 20:00:00+00:00,62607.0,3190.5,-1.0,55721.0,39.9,0.050944782532304694,21,4,False
2018-01-05 21:00:00+00:00,60844.5,2662.0,-1.5,55620.5,39.97,0.0437262201184988,22,4,False
2018-01-05 22:00:00+00:00,63494.5,2293.0,-1.5,55600.0,36.27,0.03608974005622534,23,4,False
2018-01-05 23:00:00+00:00,62101.0,2274.0,-1.0,55797.5,29.45,0.03660166502954864,0,5,False
2018-01-06 00:00:00+00:00,57788.0,2035.0,-1.0,55284.5,28.55,0.03519761888281304,1,5,False
2018-01-06 01:00:00+00:00,56318.0,1850.0,-1.0,55511.0,28.18,0.032831421570368266,2,5,False
2018-01-06 02:00:00+00:00,53258.5,1607.5,-1.0,54609.0,25.27,0.03016419914192101,3,5,False
2018-01-06 03:00:00+00:00,51245.0,1568.5,-1.0,53832.0,24.34,0.03058835008293492,4,5,False
2018-01-06 04:00:00+00:00,51179.0,1392.0,-1.0,53793.5,27.42,0.027179116434475077,5,5,False
2018-01-06 05:00:00+00:00,52665.0,1111.0,-1.0,54816.0,30.0,0.021076616348618626,6,5,False
2018-01-06 06:00:00+00:00,54773.5,908.0,-1.0,55874.5,31.36,0.016559102485691073,7,5,False
2018-01-06 07:00:00+00:00,57099.5,789.0,-1.0,55637.0,34.19,0.01380047110745278,8,5,False
2018-01-06 08:00:00+00:00,59259.5,812.0,118.5,55729.0,41.11,0.015702123710122428,9,5,False
2018-01-06 09:00:00+00:00,61354.5,860.0,461.5,55721.0,44.0,0.021538762437962985,10,5,False
2018-01-06 10:00:00+00:00,62485.5,881.0,763.5,55879.0,43.74,0.02631810580054573,11,5,False
2018-01-06 11:00:00+00:00,63922.5,896.5,946.5,55951.0,44.43,0.028831788493879306,12,5,False
2018-01-06 12:00:00+00:00,64287.5,953.5,1050.5,55967.0,42.9,0.031172467431460238,13,5,False
2018-01-06 13:00:00+00:00,61565.0,1104.0,895.5,55739.0,38.7,0.032477868919028666,14,5,False
2018-01-06 14:00:00+00:00,59431.0,1354.0,600.0,55552.5,37.4,0.032878464101226634,15,5,False
2018-01-06 15:00:00+00:00,58463.5,1685.0,249.5,55361.5,37.99,0.03308902135520453,16,5,False
2018-01-06 16:00:00+00:00,59937.0,1911.5,24.0,55646.5,44.22,0.03229224018552814,17,5,False
2018-01-06 17:00:00+00:00,63806.0,2499.5,-1.5,55485.5,49.98,0.03914992320471429,18,5,False
2018-01-06 18:00:00+00:00,65257.5,2919.5,-1.0,55509.0,45.9,0.044722828793625255,19,5,False
2018-01-06 19:00:00+00:00,63362.0,3439.0,-1.5,55817.5,40.9,0.05425175972980651,20,5,False
2018-01-06 20:00:00+00:00,60473.5,4064.5,-2.0,54343.5,33.69,0.0671781854862047,21,5,False
2018-01-06 21:00:00+00:00,59147.0,4555.0,-2.0,53717.5,36.26,0.07697769962973608,22,5,False
2018-01-06 22:00:00+00:00,62271.5,4990.0,-2.0,53887.0,29.03,0.08010084870285765,23,5,False
2018-01-06 23:00:00+00:00,61340.5,5414.5,-2.0,52924.0,21.87,0.0882369723103007,0,6,False
2018-01-07 00:00:00+00:00,57395.0,6071.5,-2.0,50743.0,15.98,0.10574962975868978,1,6,False
2018-01-07 01:00:00+00:00,55938.5,6846.5,-2.0,49952.5,15.99,0.12235758913807128,2,6,False
2018-01-07 02:00:00+00:00,52796.0,7461.5,-2.0,48152.0,14.0,0.14128911281157663,3,6,False
2018-01-07 03:00:00+00:00,50802.5,7997.5,-2.0,47979.5,12.51,0.15738398700851336,4,6,False
2018-01-07 04:00:00+00:00,50435.0,8348.0,-2.0,48030.0,13.21,0.16548032120551204,5,6,False
2018-01-07 05:00:00+00:00,51342.5,8741.0,-1.5,48645.0,12.17,0.17021960364220676,6,6,False
2018-01-07 06:00:00+00:00,52494.5,9114.0,-1.5,49669.0,13.02,0.1735896141500538,7,6,False
2018-01-07 07:00:00+00:00,53988.0,9645.0,0.0,50419.5,18.41,0.1786508112913981,8,6,False
2018-01-07 08:00:00+00:00,55847.0,9692.5,95.5,51036.0,19.58,0.17526456210718572,9,6,False
2018-01-07 09:00:00+00:00,58812.0,9922.5,370.5,51400.5,22.14,0.1750153029993879,10,6,False
2018-01-07 10:00:00+00:00,61427.0,10188.5,647.0,52561.5,28.44,0.1763963729304703,11,6,False
2018-01-07 11:00:00+00:00,63804.5,10026.5,840.0,53268.0,29.26,0.17030930420268162,12,6,False
2018-01-07 12:00:00+00:00,64409.5,9757.0,883.0,53663.0,27.08,0.16519302276838044,13,6,False
2018-01-07 13:00:00+00:00,61329.0,9489.0,764.5,53359.5,20.32,0.1671884426617098,14,6,False
2018-01-07 14:00:00+00:00,59083.5,9143.5,554.0,53015.5,19.86,0.1641321181040392,15,6,False
2018-01-07 15:00:00+00:00,58250.0,8896.5,215.5,52783.5,21.41,0.15642918454935623,16,6,False
2018-01-07 16:00:00+00:00,59515.0,8852.5,22.0,52884.0,28.87,0.1491136688229858,17,6,False
2018-01-07 17:00:00+00:00,63928.5,8520.0,-1.0,53640.5,34.34,0.13325824945055806,18,6,False
2018-01-07 18:00:00+00:00,66407.0,8287.5,-1.0,54099.0,32.33,0.12478353185658138,19,6,False
2018-01-07 19:00:00+00:00,65043.5,7997.0,-1.0,53986.0,31.44,0.12293311399294318,20,6,False
2018-01-07 20:00:00+00:00,62364.5,7352.0,-1.5,53837.0,28.94,0.11786352812898364,21,6,False
2018-01-07 21:00:00+00:00,60548.0,6543.0,-2.0,53122.0,29.69,0.10802999273303825,22,6,False
2018-01-07 22:00:00+00:00,62986.0,6036.0,-2.0,53059.5,27.01,0.09579906645921316,23,6,False
2018-01-07 23:00:00+00:00,61879.5,5968.0,-2.0,52889.0,18.91,0.09641319015182734,0,0,False
2018-01-08 00:00:00+00:00,58398.0,6005.5,-2.0,52018.0,15.15,0.10280317819103393,1,0,False
2018-01-08 01:00:00+00:00,57441.5,5783.5,-2.0,52209.0,15.11,0.10065022675243508,2,0,False
2018-01-08 02:00:00+00:00,54928.0,5518.0,-2.0,51423.0,13.42,0.10042237110399067,3,0,False
2018-01-08 03:00:00+00:00,53508.0,5270.5,-2.0,51404.0,12.91,0.09846191223742244,4,0,False
2018-01-08 04:00:00+00:00,55249.0,5108.5,-2.0,52390.5,17.1,0.09242701225361545,5,0,False
2018-01-08 05:00:00+00:00,60506.0,5099.5,-2.0,53941.0,30.03,0.0842478431891052,6,0,False
2018-01-08 06:00:00+00:00,67992.0,5132.5,-2.0,55135.0,42.93,0.07545740675373573,7,0,False
2018-01-08 07:00:00+00:00,72056.5,4985.0,-0.5,55112.5,44.95,0.06917488359828745,8,0,False
2018-01-08 08:00:00+00:00,72574.5,4684.5,135.0,55269.5,44.66,0.06640762251203935,9,0,False
2018-01-08 09:00:00+00:00,72824.0,4506.5,561.5,55509.5,46.6,0.06959244205207074,10,0,False
2018-01-08 10:00:00+00:00,73035.5,4089.5,974.0,55296.5,51.88,0.06932929876566875,11,0,False
2018-01-08 11:00:00+00:00,73365.0,3756.0,1187.5,54973.5,43.42,0.06738226674844953,12,0,False
2018-01-08 12:00:00+00:00,73191.5,3356.5,1304.0,55299.5,43.54,0.06367542679136239,13,0,False
2018-01-08 13:00:00+00:00,71606.5,3047.0,1183.5,55745.0,44.19,0.059079832138143884,14,0,False
2018-01-08 14:00:00+00:00,69630.0,2957.5,987.5,55795.0,40.97,0.056656613528651444,15,0,False
2018-01-08 15:00:00+00:00,68830.5,2852.5,496.5,55684.0,47.66,0.048655755805929055,16,0,False
2018-01-08 16:00:00+00:00,70147.5,2973.5,89.0,55809.5,54.12,0.04365800634377562,17,0,False
2018-01-08 17:00:00+00:00,74704.5,2936.0,-1.0,56326.0,55.0,0.03928812855985918,18,0,False
2018-01-08 18:00:00+00:00,76324.5,2853.0,-1.0,57004.5,52.93,0.03736676951699651,19,0,False
2018-01-08 19:00:00+00:00,72723.0,2893.5,-1.0,57130.5,37.57,0.039774211734939426,20,0,False
2018-01-08 20:00:00+00:00,68123.0,2918.5,-1.5,56967.5,34.12,0.04281960571319525,21,0,False
2018-01-08 21:00:00+00:00,65424.5,2724.5,-2.0,56539.0,31.19,0.04161285145473026,22,0,False
2018-01-08 22:00:00+00:00,67493.0,2555.0,-2.0,56721.0,45.19,0.03782614493354866,23,0,False
2018-01-08 23:00:00+00:00,66012.5,2274.5,-1.5,56165.0,36.01,0.03443287256201477,0,1,False
2018-01-09 00:00:00+00:00,62176.0,1980.5,-2.0,55092.5,36.04,0.03182095985589295,1,1,False
2018-01-09 01:00:00+00:00,60988.0,1769.0,-2.0,53752.5,34.2,0.02897291270413852,2,1,False
2018-01-09 02:00:00+00:00,58532.5,1723.0,-2.0,53386.5,30.71,0.029402468713962328,3,1,False
2018-01-09 03:00:00+00:00,57115.0,1900.5,-2.0,53010.5,27.86,0.033239954477807934,4,1,False
2018-01-09 04:00:00+00:00,58499.0,1840.5,-2.0,53756.5,36.5,0.03142788765619925,5,1,False
2018-01-09 05:00:00+00:00,63472.5,1638.0,-2.0,55055.5,39.03,0.025774941903974162,6,1,False
2018-01-09 06:00:00+00:00,70685.0,1531.5,-2.0,57031.5,55.9,0.021638254226497844,7,1,False
2018-01-09 07:00:00+00:00,74641.0,1518.5,1.0,57367.0,58.99,0.02035744430004957,8,1,False
2018-01-09 08:00:00+00:00,74486.0,1617.0,133.5,57352.5,58.9,0.02350106060199232,9,1,False
2018-01-09 09:00:00+00:00,74029.0,1634.5,634.0,57268.5,60.08,0.030643396506774372,10,1,False
2018-01-09 10:00:00+00:00,74388.0,1662.0,1310.0,57447.0,61.35,0.03995268053987202,11,1,False
2018-01-09 11:00:00+00:00,74329.0,1878.5,1705.0,57534.0,58.02,0.04821133070537744,12,1,False
2018-01-09 12:00:00+00:00,73511.0,2116.5,1765.5,57495.0,55.97,0.05280842322917659,13,1,False
2018-01-09 13:00:00+00:00,71970.0,2446.5,1673.5,57428.0,49.08,0.05724607475336946,14,1,False
2018-01-09 14:00:00+00:00,69977.0,2701.0,1265.0,57416.5,45.02,0.05667576489417952,15,1,False
2018-01-09 15:00:00+00:00,69196.5,3023.0,602.5,57446.0,47.1,0.052394268496238974,16,1,False
2018-01-09 16:00:00+00:00,70436.0,3307.5,74.5,57603.0,55.55,0.048015219490033505,17,1,False
2018-01-09 17:00:00+00:00,74510.5,3846.5,-1.0,57845.5,56.74,0.05161017574704236,18,1,False
2018-01-09 18:00:00+00:00,76162.0,4299.0,-1.0,58053.5,54.68,0.05643234158766839,19,1,False
2018-01-09 19:00:00+00:00,72517.0,4702.5,-1.0,57783.5,49.48,0.06483307362411572,20,1,False
2018-01-09 20:00:00+00:00,68139.0,4784.5,-1.0,57540.5,42.91,0.07020208691057984,21,1,False
2018-01-09 21:00:00+00:00,65332.5,4538.0,-1.0,57278.0,39.36,0.06944476332606284,22,1,False
2018-01-09 22:00:00+00:00,67300.0,4274.5,-1.0,57583.0,39.6,0.06349925705794948,23,1,False
2018-01-09 23:00:00+00:00,65570.5,4159.0,-1.0,57387.0,31.26,0.06341266270655249,0,2,False
2018-01-10 00:00:00+00:00,61434.5,4082.0,-1.0,56498.0,28.73,0.06642847260090015,1,2,False
2018-01-10 01:00:00+00:00,60276.0,4177.5,-1.0,56504.5,28.18,0.06928960116796071,2,2,False
2018-01-10 02:00:00+00:00,57755.5,4132.0,-1.0,55830.0,24.73,0.07152565556527084,3,2,False
2018-01-10 03:00:00+00:00,56271.5,4136.5,-1.0,55631.0,19.42,0.07349190975893659,4,2,False
2018-01-10 04:00:00+00:00,57646.5,4001.0,-1.0,56450.5,30.6,0.06938842774496283,5,2,False
2018-01-10 05:00:00+00:00,62378.5,3845.5,-1.0,57862.0,34.87,0.06163181224300039,6,2,False
2018-01-10 06:00:00+00:00,69009.0,3358.0,-1.0,57946.5,45.09,0.048645828804938486,7,2,False
2018-01-10 07:00:00+00:00,73112.5,2984.5,-0.5,58219.5,49.29,0.04081381432723542,8,2,False
2018-01-10 08:00:00+00:00,73379.0,2688.0,145.5,58207.5,49.14,0.03861459000531487,9,2,False
2018-01-10 09:00:00+00:00,73057.5,2337.0,701.0,58116.5,48.56,0.04158368408445402,10,2,False
2018-01-10 10:00:00+00:00,72580.5,1931.0,1429.5,58077.0,50.46,0.046300314822851865,11,2,False
2018-01-10 11:00:00+00:00,72399.0,1648.5,1892.0,58104.5,47.81,0.048902609152060114,12,2,False
2018-01-10 12:00:00+00:00,71444.0,1462.5,2015.5,57953.0,45.36,0.04868148479928335,13,2,False
2018-01-10 13:00:00+00:00,69782.0,1344.0,1808.0,58032.0,47.1,0.04516924135163796,14,2,False
2018-01-10 14:00:00+00:00,67683.5,1257.0,1373.0,57852.0,47.98,0.038857328595595673,15,2,False
2018-01-10 15:00:00+00:00,66808.5,1284.0,593.0,57975.5,48.9,0.02809522740369863,16,2,False
2018-01-10 16:00:00+00:00,67949.5,1348.5,72.5,58038.5,51.9,0.020912589496611456,17,2,False
2018-01-10 17:00:00+00:00,72688.0,1614.0,-1.5,57932.0,52.69,0.022183854281311907,18,2,False
2018-01-10 18:00:00+00:00,74958.0,1885.5,-1.0,58019.5,49.1,0.025140745484137784,19,2,False
2018-01-10 19:00:00+00:00,71876.5,1936.5,-1.0,57549.5,44.0,0.026928133673732025,20,2,False
2018-01-10 20:00:00+00:00,67493.0,1957.5,-1.0,56708.0,36.99,0.02898819136799372,21,2,False
2018-01-10 21:00:00+00:00,65137.0,1892.0,-1.0,56539.0,38.43,0.029031119026052783,22,2,False
2018-01-10 22:00:00+00:00,67032.5,1796.0,-1.0,56375.5,37.9,0.02677805542087793,23,2,False
2018-01-10 23:00:00+00:00,65687.5,1972.5,-2.0,56490.5,37.33,0.029998097050428163,0,3,False
2018-01-11 00:00:00+00:00,61912.0,1855.5,-1.5,56279.5,36.3,0.029945729422405996,1,3,False
2018-01-11 01:00:00+00:00,60686.0,1638.0,-1.0,56547.0,34.2,0.026974920080413935,2,3,False
2018-01-11 02:00:00+00:00,58343.5,1574.0,-1.0,55711.5,33.0,0.026961015365893373,3,3,False
2018-01-11 03:00:00+00:00,56892.5,1487.0,-1.0,55999.5,33.05,0.026119435778002374,4,3,False
2018-01-11 04:00:00+00:00,58215.0,1415.0,-2.0,56236.5,37.09,0.024272094820922442,5,3,False
2018-01-11 05:00:00+00:00,62982.0,1370.5,-2.0,56741.5,41.5,0.021728430345177987,6,3,False
2018-01-11 06:00:00+00:00,70445.5,1293.0,-2.0,57127.5,53.07,0.018326223818412816,7,3,False
2018-01-11 07:00:00+00:00,74227.5,1309.0,0.5,57291.5,57.22,0.017641709608972416,8,3,False
2018-01-11 08:00:00+00:00,74249.5,1313.5,199.0,57744.5,59.02,0.020370507545505356,9,3,False
2018-01-11 09:00:00+00:00,73717.5,1204.0,858.0,58076.5,57.58,0.027971648523077968,10,3,False
